,file_name,class,size
1096,10082.txt,car,690
1097,10082.txt,car,442
1098,10082.txt,bus,266
1099,10082.txt,bus,1760
1100,10082.txt,car,987
1101,10082.txt,car,1316
1102,10083.txt,per,6235
1103,10083.txt,per,736
1104,10083.txt,per,615
1105,10083.txt,per,340
1106,10083.txt,per,99
1107,10083.txt,tru,5688
1108,10083.txt,tru,168
1109,10083.txt,car,999
1110,10083.txt,car,814
1111,10083.txt,car,322
1112,10083.txt,bus,1120
1113,10083.txt,car,6477
1114,10083.txt,car,1512
1115,10084.txt,car,2574
1116,10084.txt,car,1537
1117,10084.txt,car,1440
1118,10084.txt,tru,132
1119,10084.txt,tru,3828
1120,10084.txt,per,192
1121,10084.txt,per,261
1122,10084.txt,per,650
1123,10084.txt,per,2184
1124,10085.txt,tru,66816
1125,10085.txt,per,6943
1126,10085.txt,per,1054
1127,10085.txt,per,429
1128,10085.txt,per,270
1129,10085.txt,tru,132
1130,10085.txt,tru,2784
1131,10085.txt,car,2280
1132,10085.txt,car,3116
1133,10085.txt,car,900
1134,10086.txt,tru,170754
1135,10086.txt,tru,2376
1136,10086.txt,per,280
1137,10086.txt,per,280
1138,10086.txt,per,350
1139,10086.txt,car,3478
1140,10086.txt,car,7134
1141,10087.txt,tru,173825
1142,10087.txt,tru,2050
1143,10087.txt,per,261
1144,10087.txt,per,330
1145,10087.txt,car,5921
1146,10087.txt,car,200
1147,10087.txt,car,18360
1148,10087.txt,per,243
1149,10088.txt,tru,1776
1150,10088.txt,per,233
1151,10088.txt,car,9600
1152,10088.txt,car,322
1153,10088.txt,car,34750
1154,10088.txt,tru,244816
1155,10089.txt,tru,213531
1156,10089.txt,tru,1812
1157,10089.txt,per,186
1158,10089.txt,car,513
1159,10089.txt,car,13578
1160,10089.txt,car,38907
1161,10089.txt,per,259
1162,10089.txt,car,1900
1163,1009.txt,per,660
1164,1009.txt,car,87767
1165,1009.txt,car,9044
1166,1009.txt,car,3072
1167,1009.txt,car,899
1168,1009.txt,car,3808
1169,1009.txt,per,512
1170,1009.txt,car,2220
1171,1009.txt,car,1740
1172,1009.txt,per,279
1173,1009.txt,car,1680
1174,1009.txt,per,320
1175,1009.txt,car,2242
1176,1009.txt,car,759
1177,10090.txt,per,370
1178,10090.txt,per,430
1179,10090.txt,per,385
1180,10090.txt,car,1890
1181,10090.txt,car,31941
1182,10090.txt,car,18126
1183,10090.txt,car,924
1184,10090.txt,tru,1739
1185,10090.txt,per,132
1186,10090.txt,tru,173800
1187,10091.txt,tru,152719
1188,10091.txt,tru,1739
1189,10091.txt,car,1178
1190,10091.txt,car,25792
1191,10091.txt,car,28448
1192,10091.txt,per,245
1193,10091.txt,per,555
1194,10091.txt,per,256
1195,10091.txt,per,207
1196,10091.txt,per,546
1197,10091.txt,per,304
1198,10091.txt,car,1092
1199,10091.txt,car,194
1200,10092.txt,per,288
1201,10092.txt,per,480
1202,10092.txt,per,360
1203,10092.txt,per,248
1204,10092.txt,car,1394
1205,10092.txt,car,24823
1206,10092.txt,car,34648
1207,10092.txt,car,1800
1208,10092.txt,car,240
1209,10092.txt,tru,1645
1210,10092.txt,tru,135024
1211,10093.txt,tru,132518
1212,10093.txt,tru,1656
1213,10093.txt,car,306
1214,10093.txt,car,2106
1215,10093.txt,car,42744
1216,10093.txt,car,23358
1217,10093.txt,per,238
1218,10093.txt,per,160
1219,10093.txt,per,360
1220,10093.txt,car,1221
1221,10093.txt,per,297
1222,10093.txt,per,1577
1223,10094.txt,car,2287
1224,10094.txt,car,324
1225,10094.txt,car,48140
1226,10094.txt,per,272
1227,10094.txt,per,261
1228,10094.txt,per,608
1229,10094.txt,per,248
1230,10094.txt,per,1400
1231,10094.txt,car,1520
1232,10094.txt,per,826
1233,10094.txt,car,22542
1234,10094.txt,tru,1656
1235,10094.txt,tru,132518
1236,10095.txt,car,378
1237,10095.txt,car,49896
1238,10095.txt,per,231
1239,10095.txt,per,240
1240,10095.txt,per,494
1241,10095.txt,per,1430
1242,10095.txt,per,616
1243,10095.txt,car,1480
1244,10095.txt,per,200
1245,10095.txt,car,22134
1246,10095.txt,car,2339
1247,10095.txt,tru,1656
1248,10095.txt,tru,132518
1249,10096.txt,per,583
1250,10096.txt,per,192
1251,10096.txt,per,1044
1252,10096.txt,per,520
1253,10096.txt,per,256
1254,10096.txt,car,1254
1255,10096.txt,per,279
1256,10096.txt,car,54208
1257,10096.txt,car,597
1258,10096.txt,per,154
1259,10096.txt,car,21930
1260,10096.txt,car,2339
1261,10096.txt,tru,1656
1262,10096.txt,tru,132518
1263,10097.txt,per,79364
1264,10097.txt,per,810
1265,10097.txt,per,217
1266,10097.txt,per,280
1267,10097.txt,car,880
1268,10097.txt,car,660
1269,10097.txt,per,154
1270,10097.txt,per,105
1271,10097.txt,car,21930
1272,10097.txt,car,54208
1273,10097.txt,car,2339
1274,10097.txt,tru,1656
1275,10097.txt,tru,132518
1276,10098.txt,per,78898
1277,10098.txt,per,378
1278,10098.txt,per,196
1279,10098.txt,per,181
1280,10098.txt,car,1599
1281,10098.txt,per,752
1282,10098.txt,per,270
1283,10098.txt,per,288
1284,10098.txt,car,682
1285,10098.txt,per,126
1286,10098.txt,car,21930
1287,10098.txt,car,24649
1288,10098.txt,car,2027
1289,10098.txt,tru,1656
1290,10098.txt,tru,132518
1291,10099.txt,per,9300
1292,10099.txt,car,672
1293,10099.txt,per,333
1294,10099.txt,per,217
1295,10099.txt,per,756
1296,10099.txt,per,168
1297,10099.txt,per,155
1298,10099.txt,per,145
1299,10099.txt,car,1560
1300,10099.txt,car,21828
1301,10099.txt,car,53504
1302,10099.txt,car,2339
1303,10099.txt,tru,132518
1304,101.txt,car,22374
1305,101.txt,car,233
1306,1010.txt,per,784
1307,1010.txt,car,1204
1308,1010.txt,car,1044
1309,1010.txt,car,1440
1310,1010.txt,tru,31878
1311,1010.txt,car,1184
1312,1010.txt,car,7560
1313,1010.txt,car,3010
1314,1010.txt,car,2124
1315,1010.txt,car,437
1316,1010.txt,car,1085
1317,1010.txt,per,288
1318,1010.txt,car,1395
1319,1010.txt,car,4211
1320,1010.txt,car,1881
1321,1010.txt,car,1323
1322,10100.txt,per,203
1323,10100.txt,per,196
1324,10100.txt,per,279
1325,10100.txt,car,1480
1326,10100.txt,per,533
1327,10100.txt,per,270
1328,10100.txt,per,192
1329,10100.txt,car,21930
1330,10100.txt,car,52592
1331,10100.txt,car,2544
1332,10100.txt,car,770
1333,10100.txt,tru,1269
1334,10100.txt,per,3818
1335,10100.txt,tru,132480
1336,10100.txt,per,360
1337,10101.txt,tru,131369
1338,10101.txt,per,1770
1339,10101.txt,tru,1598
1340,10101.txt,car,2592
1341,10101.txt,car,726
1342,10101.txt,car,52419
1343,10101.txt,car,22763
1344,10101.txt,per,203
1345,10101.txt,per,407
1346,10101.txt,per,180
1347,10101.txt,per,217
1348,10101.txt,per,290
1349,10101.txt,car,1558
1350,10102.txt,per,315
1351,10102.txt,per,256
1352,10102.txt,per,352
1353,10102.txt,per,138
1354,10102.txt,car,1480
1355,10102.txt,per,333
1356,10102.txt,per,216
1357,10102.txt,car,26159
1358,10102.txt,car,51471
1359,10102.txt,car,2544
1360,10102.txt,car,714
1361,10102.txt,tru,1598
1362,10102.txt,per,960
1363,10102.txt,tru,129654
1364,10103.txt,per,456
1365,10103.txt,per,224
1366,10103.txt,per,315
1367,10103.txt,per,232
1368,10103.txt,per,138
1369,10103.txt,car,1480
1370,10103.txt,per,105
1371,10103.txt,car,30014
1372,10103.txt,car,51000
1373,10103.txt,car,2443
1374,10103.txt,car,693
1375,10103.txt,tru,1530
1376,10103.txt,per,780
1377,10103.txt,tru,128520
1378,10104.txt,tru,123579
1379,10104.txt,per,429
1380,10104.txt,tru,1692
1381,10104.txt,car,735
1382,10104.txt,car,2544
1383,10104.txt,car,48140
1384,10104.txt,car,31941
1385,10104.txt,per,296
1386,10104.txt,per,297
1387,10104.txt,per,340
1388,10104.txt,per,252
1389,10104.txt,car,1404
1390,10105.txt,per,7296
1391,10105.txt,per,1632
1392,10105.txt,per,2134
1393,10105.txt,car,989
1394,10105.txt,car,1485
1395,10105.txt,car,660
1396,10105.txt,tru,476
1397,10105.txt,per,207
1398,10105.txt,per,150
1399,10105.txt,per,161
1400,10105.txt,per,120
1401,10105.txt,per,115
1402,10105.txt,car,600
1403,10105.txt,car,5382
1404,10105.txt,car,9827
1405,10105.txt,tru,38250
1406,10105.txt,mot,7210
1407,10105.txt,per,1520
1408,10105.txt,per,1079
1409,10106.txt,per,35532
1410,10106.txt,per,1720
1411,10106.txt,per,1848
1412,10106.txt,car,968
1413,10106.txt,car,660
1414,10106.txt,per,154
1415,10106.txt,per,240
1416,10106.txt,per,138
1417,10106.txt,per,138
1418,10106.txt,per,138
1419,10106.txt,car,529
1420,10106.txt,car,4410
1421,10106.txt,car,7952
1422,10106.txt,tru,35011
1423,10106.txt,mot,5428
1424,10106.txt,per,952
1425,10106.txt,per,4228
1426,10106.txt,per,1469
1427,10106.txt,car,1377
1428,10107.txt,per,55330
1429,10107.txt,per,1343
1430,10107.txt,per,1794
1431,10107.txt,car,693
1432,10107.txt,car,1250
1433,10107.txt,car,726
1434,10107.txt,per,69865
1435,10107.txt,per,154
1436,10107.txt,per,154
1437,10107.txt,car,506
1438,10107.txt,car,3939
1439,10107.txt,car,7102
1440,10107.txt,tru,29290
1441,10107.txt,mot,5632
1442,10107.txt,tru,810
1443,10107.txt,per,5616
1444,10107.txt,per,3025
1445,10107.txt,per,1332
1446,10108.txt,per,33675
1447,10108.txt,per,67044
1448,10108.txt,car,860
1449,10108.txt,car,1056
1450,10108.txt,car,442
1451,10108.txt,per,168
1452,10108.txt,per,132
1453,10108.txt,per,100
1454,10108.txt,car,529
1455,10108.txt,per,44992
1456,10108.txt,car,3552
1457,10108.txt,tru,26772
1458,10108.txt,mot,4720
1459,10108.txt,cyc,1850
1460,10108.txt,per,7380
1461,10108.txt,per,2615
1462,10108.txt,per,744
1463,10108.txt,per,1406
1464,10108.txt,per,351
1465,10108.txt,per,390
1466,10108.txt,mot,1891
1467,10108.txt,per,120
1468,10109.txt,per,38800
1469,10109.txt,per,55632
1470,10109.txt,car,756
1471,10109.txt,car,1224
1472,10109.txt,car,414
1473,10109.txt,per,95
1474,10109.txt,car,484
1475,10109.txt,car,3528
1476,10109.txt,car,4848
1477,10109.txt,per,20196
1478,10109.txt,tru,19468
1479,10109.txt,mot,3572
1480,10109.txt,per,9295
1481,10109.txt,per,3973
1482,10109.txt,per,1716
1483,10109.txt,per,682
1484,10109.txt,cyc,1218
1485,10109.txt,car,567
1486,10109.txt,tru,1598
1487,1011.txt,car,2438
1488,1011.txt,car,1258
1489,1011.txt,car,870
1490,1011.txt,per,168
1491,1011.txt,car,648
1492,1011.txt,car,418
1493,1011.txt,car,345
1494,1011.txt,car,440
1495,1011.txt,car,1512
1496,1011.txt,car,2030
1497,1011.txt,car,2848
1498,1011.txt,car,340
1499,1011.txt,tru,8646
1500,1011.txt,car,644
1501,1011.txt,car,440
1502,1011.txt,car,494
1503,1011.txt,per,297
1504,10110.txt,car,12393
1505,10110.txt,per,30624
1506,10110.txt,per,39962
1507,10110.txt,car,1344
1508,10110.txt,car,506
1509,10110.txt,car,2720
1510,10110.txt,car,5220
1511,10110.txt,tru,15930
1512,10110.txt,per,7056
1513,10110.txt,per,10836
1514,10110.txt,per,4658
1515,10110.txt,car,2035
1516,10111.txt,car,55770
1517,10111.txt,per,28847
1518,10111.txt,per,845
1519,10111.txt,per,1216
1520,10111.txt,per,43070
1521,10111.txt,car,1647
1522,10111.txt,car,7850
1523,10111.txt,tru,16642
1524,10111.txt,per,10432
1525,10111.txt,per,6075
1526,10111.txt,per,2860
1527,10112.txt,tru,14300
1528,10112.txt,mot,2040
1529,10112.txt,per,7353
1530,10112.txt,per,6165
1531,10112.txt,car,93184
1532,10112.txt,per,27448
1533,10112.txt,per,33700
1534,10112.txt,per,55860
1535,10112.txt,car,1440
1536,10112.txt,car,2736
1537,10113.txt,car,115600
1538,10113.txt,per,24360
1539,10113.txt,per,34743
1540,10113.txt,per,15895
1541,10113.txt,car,1015
1542,10113.txt,car,1200
1543,10113.txt,car,400
1544,10113.txt,per,4256
1545,10113.txt,per,4329
1546,10113.txt,tru,5418
1547,10114.txt,car,137160
1548,10114.txt,per,30200
1549,10114.txt,per,32809
1550,10114.txt,per,1804
1551,10114.txt,per,2660
1552,10114.txt,car,450
1553,10114.txt,car,4680
1554,10114.txt,per,2968
1555,10114.txt,car,1280
1556,10114.txt,tru,2146
1557,10115.txt,car,125271
1558,10115.txt,per,29704
1559,10115.txt,per,32742
1560,10115.txt,per,2516
1561,10115.txt,per,2068
1562,10115.txt,car,1769
1563,10115.txt,car,280
1564,10116.txt,car,79901
1565,10116.txt,per,29205
1566,10116.txt,per,32076
1567,10116.txt,car,462
1568,10116.txt,car,697
1569,10116.txt,car,380
1570,10117.txt,per,65400
1571,10117.txt,car,41238
1572,10117.txt,car,37422
1573,10117.txt,per,23856
1574,10117.txt,per,486
1575,10117.txt,per,29468
1576,10117.txt,car,342
1577,10117.txt,car,1320
1578,10118.txt,car,104430
1579,10118.txt,car,20648
1580,10118.txt,per,16205
1581,10118.txt,per,23936
1582,10118.txt,per,28704
1583,10118.txt,car,924
1584,10118.txt,car,2280
1585,10119.txt,car,142741
1586,10119.txt,car,10246
1587,10119.txt,per,17100
1588,10119.txt,per,21068
1589,1012.txt,per,4674
1590,1012.txt,car,1395
1591,1012.txt,car,418
1592,1012.txt,car,2538
1593,1012.txt,car,780
1594,1012.txt,car,775
1595,1012.txt,car,405
1596,1012.txt,car,648
1597,1012.txt,car,1265
1598,1012.txt,car,1624
1599,1012.txt,car,1704
1600,1012.txt,tru,3569
1601,1012.txt,car,414
1602,1012.txt,car,240
1603,1012.txt,car,280
1604,1012.txt,per,154
1605,1012.txt,car,496
1606,10120.txt,per,429
1607,10120.txt,car,546
1608,10120.txt,car,5064
1609,10120.txt,car,78166
1610,10120.txt,car,6351
1611,10120.txt,per,11284
1612,10120.txt,per,12144
1613,10121.txt,car,98067
1614,10121.txt,car,29987
1615,10121.txt,car,3480
1616,10121.txt,per,7897
1617,10121.txt,per,8352
1618,10121.txt,per,363
1619,10121.txt,car,540
1620,10122.txt,car,159900
1621,10122.txt,car,12267
1622,10122.txt,car,2057
1623,10122.txt,car,850
1624,10122.txt,per,5246
1625,10122.txt,per,5593
1626,10123.txt,car,11618
1627,10123.txt,per,100455
1628,10123.txt,car,61206
1629,10123.txt,car,6164
1630,10123.txt,per,4387
1631,10123.txt,per,4367
1632,10123.txt,car,540
1633,10123.txt,car,609
1634,10124.txt,car,148160
1635,10124.txt,car,28290
1636,10124.txt,car,2700
1637,10124.txt,car,304
1638,10124.txt,per,207
1639,10124.txt,per,3456
1640,10124.txt,per,3906
1641,10124.txt,per,48037
1642,10125.txt,per,2912
1643,10125.txt,car,204646
1644,10125.txt,per,35453
1645,10125.txt,car,12445
1646,10125.txt,car,1812
1647,10125.txt,per,3458
1648,10126.txt,car,7097
1649,10126.txt,car,14400
1650,10126.txt,car,91336
1651,10126.txt,car,4248
1652,10126.txt,per,14089
1653,10126.txt,car,1120
1654,10126.txt,per,2075
1655,10126.txt,per,2511
1656,10126.txt,car,352
1657,10126.txt,per,116484
1658,10127.txt,car,20860
1659,10127.txt,car,8600
1660,10127.txt,car,36974
1661,10127.txt,per,35636
1662,10127.txt,per,16684
1663,10127.txt,per,2356
1664,10127.txt,per,2054
1665,10127.txt,car,792
1666,10127.txt,car,405
1667,10127.txt,per,5934
1668,10128.txt,car,16272
1669,10128.txt,car,4800
1670,10128.txt,car,18423
1671,10128.txt,per,4042
1672,10128.txt,per,1898
1673,10128.txt,per,1971
1674,10128.txt,car,352
1675,10128.txt,per,6384
1676,10129.txt,car,9555
1677,10129.txt,car,2508
1678,10129.txt,car,10857
1679,10129.txt,per,2106
1680,10129.txt,per,1540
1681,10129.txt,per,1088
1682,10129.txt,per,2322
1683,10129.txt,per,1554
1684,1013.txt,mot,2856
1685,1013.txt,per,893
1686,1013.txt,car,3268
1687,1013.txt,car,690
1688,1013.txt,car,180
1689,1013.txt,car,156
1690,1013.txt,car,255
1691,1013.txt,tru,1350
1692,1013.txt,car,952
1693,1013.txt,car,960
1694,1013.txt,car,704
1695,1013.txt,car,592
1696,1013.txt,car,376
1697,1013.txt,mot,1232
1698,10130.txt,car,184086
1699,10130.txt,car,4950
1700,10130.txt,car,1628
1701,10130.txt,car,6488
1702,10130.txt,car,780
1703,10130.txt,per,1625
1704,10130.txt,per,1407
1705,10130.txt,per,1448
1706,10130.txt,per,1007
1707,10130.txt,per,952
1708,10131.txt,car,217075
1709,10131.txt,car,4590
1710,10131.txt,car,589
1711,10131.txt,per,1120
1712,10131.txt,per,1536
1713,10131.txt,per,900
1714,10131.txt,per,867
1715,10131.txt,per,720
1716,10132.txt,car,109392
1717,10132.txt,car,3220
1718,10132.txt,per,564
1719,10132.txt,per,1365
1720,10132.txt,per,1260
1721,10132.txt,per,546
1722,10133.txt,car,45440
1723,10133.txt,car,2132
1724,10133.txt,per,324
1725,10133.txt,per,1302
1726,10133.txt,per,1083
1727,10133.txt,car,8910
1728,10134.txt,car,21300
1729,10134.txt,car,20709
1730,10134.txt,car,1190
1731,10134.txt,per,240
1732,10134.txt,per,1160
1733,10134.txt,per,1100
1734,10135.txt,per,636
1735,10135.txt,per,715
1736,10135.txt,car,20230
1737,10135.txt,car,11316
1738,10135.txt,car,630
1739,10135.txt,per,1143
1740,10135.txt,per,990
1741,10135.txt,car,1296
1742,10136.txt,per,53456
1743,10136.txt,per,4278
1744,10136.txt,car,6930
1745,10136.txt,car,392
1746,10136.txt,per,987
1747,10136.txt,per,816
1748,10136.txt,per,756
1749,10136.txt,per,715
1750,10136.txt,car,16544
1751,10137.txt,per,5633
1752,10137.txt,per,15022
1753,10137.txt,car,4675
1754,10137.txt,car,459
1755,10137.txt,per,900
1756,10137.txt,per,800
1757,10137.txt,car,13090
1758,10137.txt,per,1026
1759,10137.txt,per,810
1760,10137.txt,mot,1820
1761,10138.txt,per,5520
1762,10138.txt,per,5650
1763,10138.txt,car,3266
1764,10138.txt,car,336
1765,10138.txt,per,864
1766,10138.txt,per,752
1767,10138.txt,car,9701
1768,10139.txt,per,5050
1769,10139.txt,per,2250
1770,10139.txt,per,752
1771,10139.txt,per,752
1772,10139.txt,car,2419
1773,10139.txt,car,7279
1774,1014.txt,car,4200
1775,1014.txt,car,3618
1776,1014.txt,car,1073
1777,1014.txt,tru,1188
1778,1014.txt,mot,414
1779,1014.txt,car,336
1780,1014.txt,car,467
1781,1014.txt,car,493
1782,1014.txt,car,731
1783,1014.txt,car,602
1784,1014.txt,per,285
1785,1014.txt,car,104
1786,1014.txt,car,110
1787,1014.txt,car,194
1788,1014.txt,tru,550
1789,1014.txt,mot,390
1790,10140.txt,per,4042
1791,10140.txt,per,935
1792,10140.txt,car,1440
1793,10140.txt,per,799
1794,10140.txt,per,874
1795,10140.txt,car,4800
1796,10141.txt,car,1989
1797,10141.txt,per,672
1798,10141.txt,per,2627
1799,10141.txt,per,731
1800,10141.txt,per,774
1801,10141.txt,car,1472
1802,10142.txt,per,518
1803,10142.txt,car,1160
1804,10142.txt,per,714
1805,10142.txt,per,672
1806,10142.txt,per,1450
1807,10142.txt,bus,663
1808,10142.txt,car,750
1809,10143.txt,car,945
1810,10143.txt,per,403
1811,10143.txt,per,615
1812,10143.txt,per,738
1813,10143.txt,per,750
1814,10143.txt,per,69138
1815,10144.txt,per,9989
1816,10144.txt,car,875
1817,10144.txt,per,546
1818,10144.txt,per,546
1819,10145.txt,per,113726
1820,10145.txt,per,3100
1821,10145.txt,car,736
1822,10145.txt,per,532
1823,10145.txt,per,532
1824,10146.txt,mot,62814
1825,10146.txt,per,62370
1826,10146.txt,per,19320
1827,10146.txt,per,1533
1828,10146.txt,car,630
1829,10146.txt,per,494
1830,10146.txt,per,570
1831,10147.txt,mot,90440
1832,10147.txt,per,11532
1833,10147.txt,per,1200
1834,10147.txt,car,594
1835,10147.txt,per,456
1836,10147.txt,per,456
1837,10148.txt,mot,57810
1838,10148.txt,per,2610
1839,10148.txt,per,4633
1840,10148.txt,per,494
1841,10148.txt,per,646
1842,10148.txt,car,525
1843,10149.txt,per,2176
1844,10149.txt,per,2160
1845,10149.txt,car,418
1846,10149.txt,per,532
1847,10149.txt,per,663
1848,10149.txt,mot,26244
1849,1015.txt,car,600
1850,1015.txt,car,2415
1851,1015.txt,car,6254
1852,1015.txt,tru,1116
1853,1015.txt,car,462
1854,1015.txt,car,440
1855,1015.txt,car,297
1856,1015.txt,car,372
1857,1015.txt,car,570
1858,1015.txt,car,330
1859,1015.txt,tru,323
1860,10150.txt,mot,12390
1861,10150.txt,per,1342
1862,10150.txt,per,795
1863,10150.txt,car,400
1864,10150.txt,per,532
1865,10150.txt,per,585
1866,10151.txt,mot,6570
1867,10151.txt,car,324
1868,10151.txt,per,444
1869,10151.txt,per,555
1870,10151.txt,per,816
1871,10151.txt,per,860
1872,10152.txt,car,192
1873,10152.txt,per,432
1874,10152.txt,per,468
1875,10152.txt,per,585
1876,10152.txt,per,444
1877,10152.txt,mot,3869
1878,10153.txt,per,94584
1879,10153.txt,mot,2501
1880,10153.txt,per,455
1881,10153.txt,per,432
1882,10153.txt,per,408
1883,10153.txt,per,372
1884,10154.txt,per,20124
1885,10154.txt,mot,1870
1886,10154.txt,per,360
1887,10154.txt,per,432
1888,10154.txt,per,279
1889,10154.txt,per,290
1890,10154.txt,per,138
1891,10155.txt,per,420
1892,10155.txt,per,432
1893,10155.txt,per,243
1894,10155.txt,per,200
1895,10155.txt,mot,1500
1896,10155.txt,per,4655
1897,10156.txt,per,2730
1898,10156.txt,per,481
1899,10156.txt,per,456
1900,10156.txt,per,175
1901,10156.txt,per,225
1902,10157.txt,per,533
1903,10157.txt,per,574
1904,10157.txt,per,1776
1905,10157.txt,mot,989
1906,10158.txt,per,1121
1907,10158.txt,per,560
1908,10158.txt,per,533
1909,10158.txt,mot,1188
1910,10159.txt,per,645
1911,10159.txt,per,731
1912,10159.txt,per,850
1913,10159.txt,mot,1075
1914,1016.txt,car,38646
1915,1016.txt,car,442
1916,1016.txt,car,1175
1917,1016.txt,car,448
1918,1016.txt,car,180
1919,1016.txt,tru,168
1920,1016.txt,car,1091
1921,10160.txt,per,736
1922,10160.txt,per,705
1923,10160.txt,per,588
1924,10160.txt,mot,943
1925,10160.txt,per,14616
1926,10161.txt,per,13065
1927,10161.txt,per,20826
1928,10161.txt,per,768
1929,10161.txt,per,705
1930,10161.txt,car,196
1931,10161.txt,per,370
1932,10161.txt,mot,920
1933,10162.txt,car,1155
1934,10162.txt,per,16872
1935,10162.txt,per,8216
1936,10162.txt,per,832
1937,10162.txt,per,930
1938,10162.txt,per,363
1939,10162.txt,mot,1014
1940,10162.txt,per,312
1941,10163.txt,per,972
1942,10163.txt,per,883
1943,10163.txt,per,310
1944,10163.txt,mot,836
1945,10163.txt,per,5453
1946,10163.txt,per,11340
1947,10163.txt,per,270
1948,10163.txt,per,324
1949,10163.txt,per,636
1950,10163.txt,car,2880
1951,10163.txt,car,1190
1952,10164.txt,mot,170181
1953,10164.txt,per,1281
1954,10164.txt,per,1064
1955,10164.txt,per,196
1956,10164.txt,mot,756
1957,10164.txt,per,4484
1958,10164.txt,per,7242
1959,10164.txt,per,248
1960,10164.txt,per,559
